date,value
2011-02-27,0.42
2011-02-27,0.43
2011-02-27,0.45
2011-02-27,0.44
2011-02-27,0.45
2011-02-27,0.44
2011-02-27,0.45
2011-02-27,0.41
2011-02-27,0.42
2011-02-27,0.41
2011-02-27,0.42
2011-02-27,0.44
2011-02-27,0.45
2011-02-27,0.44
2011-02-27,0.45
2011-02-27,0.46
2011-02-27,0.45
2011-02-27,0.43
2011-02-28,0.44
2011-02-28,0.43
2011-02-28,0.42
2011-02-28,0.4
2011-02-28,0.39
2011-02-28,0.4
2011-02-28,0.41
2011-02-28,0.39
2011-02-28,0.4
2011-02-28,0.41
2011-02-28,0.4
2011-02-28,0.41
2011-02-28,0.42
2011-02-28,0.4
2011-02-28,0.42
2011-02-28,0.43
2011-03-01,0.44
2011-03-01,0.45
2011-03-01,0.46
2011-03-01,0.45
2011-03-01,0.46
2011-03-01,0.47
2011-03-01,0.45
2011-03-01,0.47
2011-03-01,0.46
2011-03-01,0.44
2011-03-01,0.45
2011-03-01,0.44
2011-03-01,0.45
2011-03-01,0.43
2011-03-01,0.42
2011-03-01,0.41
2011-03-01,0.42
2011-03-01,0.4
2011-03-01,0.41
2011-03-01,0.42
2011-03-01,0.38
2011-03-01,0.37
2011-03-01,0.38
2011-03-01,0.39
2011-03-02,0.4
2011-03-02,0.39
2011-03-02,0.38
2011-03-02,0.39
2011-03-02,0.38
2011-03-02,0.39
2011-03-02,0.38
2011-03-02,0.39
2011-03-02,0.38
2011-03-02,0.39
2011-03-02,0.38
2011-03-02,0.39
2011-03-02,0.38
2011-03-02,0.39
2011-03-02,0.36
2011-03-03,0.37
2011-03-03,0.39
2011-03-03,0.38
2011-03-03,0.39
2011-03-03,0.38
2011-03-03,0.39
2011-03-03,0.38
2011-03-03,0.39
2011-03-03,0.38
2011-03-03,0.36
2011-03-03,0.37
2011-03-03,0.39
2011-03-03,0.37
2011-03-03,0.38
2011-03-04,0.39
2011-03-04,0.38
2011-03-04,0.39
2011-03-04,0.38
2011-03-04,0.39
2011-03-04,0.4
2011-03-04,0.39
2011-03-04,0.38
2011-03-04,0.39
2011-03-04,0.36
2011-03-04,0.38
2011-03-04,0.39
2011-03-04,0.38
2011-03-05,0.37
2011-03-05,0.38
2011-03-05,0.37
2011-03-05,0.38
2011-03-05,0.37
2011-03-05,0.38
2011-03-05,0.4
2011-03-05,0.39
2011-03-05,0.41
2011-03-05,0.4
2011-03-05,0.41
2011-03-05,0.4
2011-03-05,0.41
2011-03-05,0.42
2011-03-05,0.41
2011-03-05,0.4
2011-03-05,0.41
2011-03-05,0.39
2011-03-05,0.4
2011-03-05,0.41
2011-03-06,0.4
2011-03-06,0.41
2011-03-06,0.39
2011-03-06,0.4
2011-03-06,0.41
2011-03-06,0.4
2011-03-06,0.41
2011-03-06,0.42
2011-03-06,0.41
2011-03-06,0.42
2011-03-06,0.41
2011-03-06,0.42
2011-03-06,0.41
2011-03-06,0.4
2011-03-06,0.39
2011-03-06,0.4
2011-03-06,0.39
2011-03-06,0.41
2011-03-06,0.42
2011-03-06,0.41
2011-03-07,0.39
2011-03-07,0.38
2011-03-07,0.39
2011-03-07,0.4
2011-03-07,0.41
2011-03-07,0.4
2011-03-07,0.41
2011-03-07,0.39
2011-03-07,0.4
2011-03-07,0.41
2011-03-07,0.39
2011-03-07,0.4
2011-03-07,0.39
2011-03-07,0.41
2011-03-07,0.4
2011-03-07,0.39
2011-03-07,0.37
2011-03-07,0.38
2011-03-07,0.37
2011-03-07,0.38
2011-03-07,0.37
2011-03-07,0.36
2011-03-07,0.37
2011-03-07,0.35
2011-03-07,0.37
2011-03-08,0.36
2011-03-08,0.35
2011-03-08,0.34
2011-03-08,0.35
2011-03-08,0.32
2011-03-08,0.31
2011-03-08,0.32
2011-03-08,0.31
2011-03-08,0.32
2011-03-08,0.31
2011-03-08,0.3
2011-03-08,0.31
2011-03-08,0.3
2011-03-08,0.29
2011-03-08,0.28
2011-03-08,0.29
2011-03-08,0.3
2011-03-09,0.31
2011-03-09,0.32
2011-03-09,0.3
2011-03-09,0.31
2011-03-09,0.3
2011-03-09,0.31
2011-03-09,0.3
2011-03-09,0.31
2011-03-09,0.32
2011-03-09,0.3
2011-03-09,0.31
2011-03-09,0.3
2011-03-09,0.31
2011-03-09,0.3
2011-03-09,0.31
2011-03-09,0.29
2011-03-09,0.3
2011-03-09,0.29
2011-03-09,0.27
2011-03-09,0.28
2011-03-10,0.26
2011-03-10,0.28
2011-03-10,0.27
2011-03-10,0.29
2011-03-10,0.3
2011-03-10,0.28
2011-03-10,0.29
2011-03-10,0.28
2011-03-10,0.27
2011-03-10,0.28
2011-03-10,0.27
2011-03-10,0.28
2011-03-10,0.26
2011-03-10,0.29
2011-03-10,0.28
2011-03-10,0.29
2011-03-10,0.3
2011-03-10,0.29
2011-03-10,0.28
2011-03-10,0.29
2011-03-11,0.28
2011-03-11,0.29
2011-03-11,0.28
2011-03-11,0.27
2011-03-11,0.28
2011-03-11,0.29
2011-03-11,0.28
2011-03-11,0.29
2011-03-11,0.26
2011-03-11,0.28
2011-03-11,0.27
2011-03-11,0.26
2011-03-11,0.27
2011-03-11,0.26
2011-03-11,0.27
2011-03-11,0.26
2011-03-12,0.28
2011-03-12,0.3
2011-03-12,0.29
2011-03-12,0.3
2011-03-12,0.29
2011-03-12,0.3
2011-03-12,0.29
2011-03-12,0.3
2011-03-12,0.28
2011-03-12,0.27
2011-03-12,0.28
2011-03-12,0.3
2011-03-12,0.32
2011-03-12,0.31
2011-03-12,0.32
2011-03-12,0.31
2011-03-13,0.3
2011-03-13,0.31
2011-03-13,0.3
2011-03-13,0.31
2011-03-13,0.3
2011-03-13,0.31
2011-03-13,0.29
2011-03-13,0.3
2011-03-13,0.29
2011-03-13,0.3
2011-03-13,0.29
2011-03-13,0.3
2011-03-13,0.31
2011-03-14,0.3
2011-03-14,0.31
2011-03-14,0.3
2011-03-14,0.29
2011-03-14,0.28
2011-03-14,0.26
2011-03-14,0.27
2011-03-14,0.26
2011-03-14,0.27
2011-03-14,0.26
2011-03-14,0.28
2011-03-14,0.31
2011-03-14,0.3
2011-03-14,0.29
2011-03-14,0.28
2011-03-14,0.29
2011-03-15,0.28
2011-03-15,0.29
2011-03-15,0.28
2011-03-15,0.3
2011-03-15,0.31
2011-03-15,0.3
2011-03-15,0.29
2011-03-15,0.3
2011-03-15,0.29
2011-03-15,0.31
2011-03-15,0.3
2011-03-15,0.28
2011-03-15,0.24
2011-03-15,0.23
2011-03-15,0.24
2011-03-15,0.25
2011-03-16,0.26
2011-03-16,0.25
2011-03-16,0.26
2011-03-16,0.27
2011-03-17,0.28
2011-03-17,0.27
2011-03-17,0.28
2011-03-17,0.27
2011-03-17,0.26
2011-03-17,0.25
2011-03-17,0.24
2011-03-18,0.22
2011-03-18,0.21
2011-03-18,0.2
2011-03-18,0.22
2011-03-18,0.21
2011-03-18,0.22
2011-03-19,0.23
2011-03-19,0.24
2011-03-19,0.25
2011-03-19,0.24
2011-03-20,0.25
2011-03-20,0.24
2011-03-20,0.23
2011-03-20,0.24
2011-03-20,0.25
2011-03-21,0.24
2011-03-21,0.23
2011-03-21,0.22
2011-03-21,0.21
2011-03-21,0.22
2011-03-21,0.21
2011-03-21,0.2
2011-03-22,0.21
2011-03-22,0.2
2011-03-22,0.21
2011-03-22,0.2
2011-03-22,0.21
2011-03-22,0.2
2011-03-22,0.21
2011-03-22,0.22
2011-03-22,0.23
2011-03-22,0.24
2011-03-23,0.26
2011-03-23,0.25
2011-03-23,0.24
2011-03-23,0.25
2011-03-23,0.26
2011-03-23,0.25
2011-03-24,0.24
2011-03-24,0.28
2011-03-24,0.3
2011-03-24,0.29
2011-03-24,0.27
2011-03-24,0.28
2011-03-24,0.27
2011-03-25,0.28
2011-03-25,0.3
2011-03-25,0.29
2011-03-25,0.27
2011-03-25,0.26
2011-03-25,0.27
2011-03-25,0.28
2011-03-25,0.29
2011-03-25,0.3
2011-03-25,0.29
2011-03-25,0.31
2011-03-26,0.3
2011-03-26,0.31
2011-03-26,0.3
2011-03-26,0.29
2011-03-26,0.3
2011-03-26,0.29
2011-03-26,0.3
2011-03-27,0.31
2011-03-27,0.27
2011-03-27,0.28
2011-03-28,0.29
2011-03-28,0.28
2011-03-28,0.26
2011-03-28,0.27
2011-03-29,0.26
2011-03-29,0.25
2011-03-29,0.24
2011-03-29,0.25
2011-03-29,0.24
2011-03-29,0.27
2011-03-29,0.26
2011-03-29,0.25
2011-03-30,0.26
2011-03-30,0.25
2011-03-30,0.24
2011-03-30,0.25
2011-03-30,0.23
2011-03-30,0.22
2011-03-31,0.23
2011-03-31,0.21
2011-03-31,0.23
2011-03-31,0.24
2011-03-31,0.22
2011-03-31,0.21
2011-03-31,0.22
2011-03-31,0.21
2011-03-31,0.22
2011-03-31,0.23
2011-03-31,0.25
2011-04-01,0.24
2011-04-01,0.23
2011-04-01,0.22
2011-04-01,0.23
2011-04-01,0.22
2011-04-01,0.23
2011-04-01,0.22
2011-04-01,0.21
2011-04-01,0.22
2011-04-01,0.23
2011-04-01,0.21
2011-04-01,0.22
2011-04-01,0.21
2011-04-01,0.22
2011-04-02,0.23
2011-04-02,0.22
2011-04-02,0.23
2011-04-02,0.22
2011-04-02,0.23
2011-04-02,0.24
2011-04-02,0.23
2011-04-02,0.22
2011-04-02,0.21
2011-04-03,0.22
2011-04-03,0.23
2011-04-04,0.24
2011-04-04,0.25
2011-04-04,0.24
2011-04-04,0.25
2011-04-05,0.26
2011-04-05,0.25
2011-04-05,0.26
2011-04-05,0.25
2011-04-05,0.24
2011-04-05,0.26
2011-04-05,0.27
2011-04-05,0.26
2011-04-05,0.27
2011-04-06,0.26
2011-04-06,0.27
2011-04-06,0.26
2011-04-06,0.27
2011-04-06,0.26
2011-04-06,0.25
2011-04-06,0.24
2011-04-06,0.25
2011-04-07,0.27
2011-04-07,0.29
2011-04-07,0.28
2011-04-07,0.27
2011-04-07,0.28
2011-04-07,0.27
2011-04-07,0.28
2011-04-07,0.25
2011-04-07,0.24
2011-04-07,0.23
2011-04-07,0.22
2011-04-08,0.23
2011-04-08,0.24
2011-04-08,0.23
2011-04-08,0.24
2011-04-08,0.23
2011-04-08,0.24
2011-04-08,0.23
2011-04-09,0.24
2011-04-10,0.25
2011-04-10,0.24
2011-04-10,0.25
2011-04-11,0.24
2011-04-11,0.25
2011-04-11,0.26
2011-04-11,0.25
2011-04-11,0.26
2011-04-11,0.27
2011-04-12,0.28
2011-04-12,0.27
2011-04-12,0.26
2011-04-12,0.25
2011-04-12,0.24
2011-04-13,0.23
2011-04-13,0.21
2011-04-13,0.22
2011-04-13,0.23
2011-04-13,0.22
2011-04-14,0.23
2011-04-14,0.22
2011-04-14,0.24
2011-04-14,0.27
2011-04-14,0.28
2011-04-14,0.27
2011-04-14,0.24
2011-04-14,0.25
2011-04-14,0.26
2011-04-14,0.27
2011-04-14,0.28
2011-04-15,0.29
2011-04-15,0.28
2011-04-15,0.27
2011-04-15,0.28
2011-04-15,0.29
2011-04-15,0.3
2011-04-15,0.29
2011-04-15,0.3
2011-04-15,0.29
2011-04-15,0.3
2011-04-16,0.29
2011-04-16,0.28
2011-04-17,0.27
2011-04-17,0.26
2011-04-17,0.25
2011-04-17,0.26
2011-04-17,0.27
2011-04-17,0.26
2011-04-17,0.25
2011-04-17,0.24
2011-04-17,0.23
2011-04-18,0.24
2011-04-18,0.23
2011-04-18,0.22
2011-04-18,0.21
2011-04-18,0.22
2011-04-18,0.23
2011-04-18,0.24
2011-04-19,0.23
2011-04-19,0.2
2011-04-19,0.21
2011-04-19,0.2
2011-04-19,0.21
2011-04-20,0.2
2011-04-20,0.19
2011-04-20,0.2
2011-04-20,0.21
2011-04-20,0.22
2011-04-20,0.23
2011-04-21,0.24
2011-04-21,0.23
2011-04-21,0.24
2011-04-21,0.25
2011-04-21,0.26
2011-04-22,0.24
2011-04-22,0.25
2011-04-23,0.24
2011-04-24,0.25
2011-04-24,0.26
2011-04-24,0.27
2011-04-25,0.26
2011-04-25,0.25
2011-04-25,0.26
2011-04-25,0.27
2011-04-26,0.26
2011-04-26,0.25
2011-04-26,0.26
2011-04-27,0.25
2011-04-27,0.26
2011-04-27,0.25
2011-04-27,0.26
2011-04-27,0.25
2011-04-27,0.24
2011-04-28,0.23
2011-04-28,0.24
2011-04-28,0.26
2011-04-29,0.27
2011-04-29,0.26
2011-04-30,0.25
2011-04-30,0.26
2011-04-30,0.25
2011-04-30,0.26
2011-05-01,0.27
2011-05-01,0.26
2011-05-02,0.25
2011-05-02,0.24
2011-05-02,0.25
2011-05-02,0.26
2011-05-03,0.27
2011-05-03,0.28
2011-05-03,0.27
2011-05-03,0.28
2011-05-03,0.27
2011-05-04,0.28
2011-05-04,0.27
2011-05-04,0.26
2011-05-04,0.25
2011-05-04,0.23
2011-05-04,0.24
2011-05-05,0.26
2011-05-05,0.27
2011-05-05,0.28
2011-05-05,0.27
2011-05-06,0.26
2011-05-06,0.25
2011-05-07,0.26
2011-05-07,0.27
2011-05-09,0.28
2011-05-10,0.29
2011-05-10,0.28
2011-05-11,0.29
2011-05-11,0.27
2011-05-12,0.26
2011-05-12,0.27
2011-05-12,0.26
2011-05-13,0.25
2011-05-13,0.24
2011-05-13,0.26
2011-05-13,0.25
2011-05-14,0.24
2011-05-14,0.25
2011-05-15,0.24
2011-05-16,0.25
2011-05-16,0.26
2011-05-16,0.25
2011-05-16,0.24
2011-05-17,0.23
2011-05-17,0.24
2011-05-17,0.23
2011-05-17,0.24
2011-05-17,0.23
2011-05-18,0.22
2011-05-18,0.23
2011-05-19,0.24
2011-05-19,0.23
2011-05-20,0.24
2011-05-20,0.23
2011-05-20,0.22
2011-05-21,0.21
2011-05-21,0.2
2011-05-21,0.19
2011-05-21,0.2
2011-05-24,0.19
2011-05-25,0.2
2011-05-25,0.19
2011-05-25,0.18
2011-05-25,0.19
2011-05-25,0.2
2011-05-25,0.19
2011-05-25,0.18
2011-05-26,0.19
2011-05-27,0.18
2011-05-27,0.17
2011-05-28,0.16
2011-05-31,0.17
2011-05-31,0.18
2011-05-31,0.17
2011-05-31,0.18
2011-06-01,0.17
2011-06-01,0.16
2011-06-01,0.17
2011-06-02,0.18
2011-06-02,0.19
2011-06-02,0.18
2011-06-02,0.19
2011-06-03,0.18
2011-06-03,0.17
2011-06-04,0.18
2011-06-04,0.19
2011-06-04,0.18
2011-06-05,0.17
2011-06-05,0.18
2011-06-05,0.19
2011-06-06,0.2
2011-06-06,0.19
2011-06-07,0.2
2011-06-07,0.19
2011-06-08,0.2
2011-06-08,0.19
2011-06-08,0.18
2011-06-08,0.19
2011-06-09,0.2
2011-06-09,0.21
2011-06-09,0.2
2011-06-09,0.19
2011-06-10,0.2
2011-06-13,0.19
2011-06-13,0.2
2011-06-14,0.19
2011-06-14,0.18
2011-06-15,0.17
2011-06-15,0.18
2011-06-15,0.19
2011-06-16,0.17
2011-06-17,0.18
2011-06-18,0.19
2011-06-18,0.2
2011-06-19,0.21
2011-06-19,0.2
2011-06-19,0.19
2011-06-20,0.18
2011-06-21,0.17
2011-06-22,0.18
2011-06-22,0.17
2011-06-22,0.16
2011-06-22,0.17
2011-06-22,0.18
2011-06-22,0.19
2011-06-23,0.18
2011-06-23,0.19
2011-06-23,0.18
2011-06-24,0.19
2011-06-24,0.18
2011-06-24,0.17
2011-06-24,0.18
2011-06-25,0.17
2011-06-25,0.16
2011-06-26,0.18
2011-06-27,0.17
2011-06-28,0.18
2011-06-28,0.19
2011-06-28,0.18
2011-06-30,0.17
2011-06-30,0.16
2011-06-30,0.17
2011-07-01,0.16
2011-07-02,0.15
2011-07-02,0.16
2011-07-03,0.17
2011-07-05,0.18
2011-07-06,0.2
2011-07-06,0.19
2011-07-06,0.2
2011-07-07,0.19
2011-07-07,0.18
2011-07-07,0.17
2011-07-07,0.18
2011-07-07,0.19
2011-07-08,0.2
2011-07-08,0.19
2011-07-08,0.18
2011-07-09,0.19
2011-07-09,0.18
2011-07-10,0.17
2011-07-10,0.16
2011-07-10,0.15
2011-07-10,0.14
2011-07-10,0.15
2011-07-10,0.16
2011-07-10,0.17
2011-07-11,0.18
2011-07-11,0.19
2011-07-11,0.17
2011-07-11,0.18
2011-07-12,0.19
2011-07-12,0.18
2011-07-12,0.19
2011-07-14,0.18
2011-07-15,0.19
2011-07-15,0.18
2011-07-15,0.17
2011-07-15,0.18
2011-07-16,0.19
2011-07-16,0.2
2011-07-16,0.19
2011-07-18,0.18
2011-07-18,0.19
2011-07-19,0.18
2011-07-19,0.17
2011-07-21,0.16
2011-07-22,0.15
2011-07-22,0.16
2011-07-23,0.15
2011-07-23,0.14
2011-07-23,0.13
2011-07-23,0.15
2011-07-25,0.14
2011-07-26,0.15
2011-07-26,0.16
2011-07-27,0.15
2011-07-27,0.16
2011-07-27,0.17
2011-07-28,0.18
2011-07-29,0.17
2011-07-29,0.18
2011-07-29,0.17
2011-07-31,0.16
2011-08-01,0.15
2011-08-01,0.16
2011-08-01,0.17
2011-08-02,0.16
2011-08-03,0.15
2011-08-03,0.16
2011-08-04,0.17
2011-08-04,0.16
2011-08-04,0.17
2011-08-08,0.16
2011-08-10,0.15
2011-08-11,0.14
2011-08-11,0.15
2011-08-13,0.14
2011-08-13,0.15
2011-08-13,0.16
2011-08-14,0.15
2011-08-14,0.14
2011-08-14,0.16
2011-08-15,0.15
2011-08-15,0.16
2011-08-16,0.17
2011-08-17,0.18
2011-08-19,0.17
2011-08-21,0.16
2011-08-21,0.17
2011-08-22,0.16
2011-08-22,0.17
2011-08-23,0.18
2011-08-24,0.17
2011-08-24,0.16
2011-08-25,0.17
2011-08-25,0.18
2011-08-25,0.17
2011-08-25,0.18
2011-08-26,0.17
2011-08-26,0.18
2011-08-27,0.17
2011-08-30,0.18
2011-08-31,0.17
2011-09-02,0.18
2011-09-03,0.17
2011-09-05,0.18
2011-09-06,0.19
2011-09-06,0.18
2011-09-07,0.19
2011-09-07,0.18
2011-09-07,0.17
2011-09-07,0.15
2011-09-08,0.16
2011-09-09,0.15
2011-09-09,0.14
2011-09-10,0.13
2011-09-14,0.14
2011-09-15,0.15
2011-09-16,0.16
2011-09-17,0.15
2011-09-17,0.16
2011-09-17,0.17
2011-09-18,0.16
2011-09-18,0.15
2011-09-19,0.16
2011-09-20,0.15
2011-09-22,0.14
2011-09-25,0.13
2011-09-28,0.14
2011-09-28,0.15
2011-09-29,0.14
2011-09-29,0.13
2011-09-29,0.14
2011-10-05,0.13
2011-10-06,0.14
2011-10-06,0.13
2011-10-07,0.14
2011-10-11,0.15
2011-10-11,0.14
2011-10-12,0.15
2011-10-12,0.14
2011-10-12,0.13
2011-10-12,0.14
2011-10-12,0.13
2011-10-12,0.14
2011-10-12,0.13
2011-10-12,0.14
2011-10-13,0.13
2011-10-13,0.14
2011-10-14,0.15
2011-10-14,0.14
2011-10-14,0.13
2011-10-15,0.14
2011-10-16,0.13
2011-10-17,0.14
2011-10-18,0.15
2011-10-18,0.14
2011-10-19,0.15
2011-10-19,0.14
2011-10-20,0.13
2011-10-21,0.14
2011-10-21,0.13
2011-10-22,0.14
2011-10-22,0.13
2011-10-24,0.12
2011-10-24,0.13
2011-10-25,0.12
2011-10-26,0.13
2011-10-27,0.14
2011-10-28,0.15
2011-10-28,0.16
2011-10-31,0.17
2011-11-01,0.16
2011-11-01,0.15
2011-11-03,0.14
2011-11-03,0.15
2011-11-03,0.14
2011-11-03,0.15
2011-11-05,0.16
2011-11-05,0.17
2011-11-06,0.16
2011-11-07,0.17
2011-11-08,0.16
2011-11-11,0.17
2011-11-11,0.18
2011-11-11,0.19
2011-11-11,0.18
2011-11-12,0.17
2011-11-14,0.16
2011-11-16,0.15
2011-11-16,0.16
2011-11-16,0.17
2011-11-16,0.16
2011-11-17,0.17
2011-11-17,0.16
2011-11-18,0.15
2011-11-19,0.14
2011-11-20,0.15
2011-11-20,0.16
2011-11-23,0.15
2011-11-23,0.16
2011-11-23,0.15
2011-11-23,0.16
2011-11-24,0.15
2011-11-24,0.16
2011-11-24,0.15
2011-11-24,0.14
2011-11-26,0.13
2011-11-26,0.14
2011-11-26,0.15
2011-11-26,0.16
2011-11-27,0.15
2011-11-27,0.16
2011-11-27,0.15
2011-11-28,0.16
2011-11-29,0.17
2011-11-30,0.16
2011-12-01,0.15
2011-12-01,0.16
2011-12-02,0.17
2011-12-03,0.18
2011-12-03,0.17
2011-12-04,0.16
2011-12-04,0.15
2011-12-06,0.16
2011-12-06,0.15
2011-12-06,0.16
2011-12-06,0.15
2011-12-07,0.16
2011-12-07,0.15
2011-12-07,0.14
2011-12-08,0.15
2011-12-08,0.14
2011-12-08,0.13
2011-12-09,0.12
2011-12-12,0.11
2011-12-12,0.1
2011-12-13,0.11
2011-12-13,0.12
2011-12-14,0.11
2011-12-14,0.13
2011-12-15,0.12
2011-12-15,0.13
2011-12-15,0.14
2011-12-16,0.13
2011-12-16,0.14
2011-12-19,0.15
2011-12-19,0.14
2011-12-20,0.13
2011-12-20,0.14
2011-12-20,0.13
2011-12-20,0.14
2011-12-20,0.13
2011-12-20,0.14
2011-12-20,0.13
2011-12-21,0.14
2011-12-21,0.13
2011-12-21,0.14
2011-12-21,0.13
2011-12-21,0.14
2011-12-21,0.13
2011-12-21,0.14
2011-12-21,0.13
2011-12-21,0.14
2011-12-21,0.13
2011-12-21,0.14
2011-12-23,0.15
2011-12-26,0.14
2011-12-28,0.13
2011-12-28,0.12
2011-12-28,0.13
2011-12-28,0.14
2012-01-08,0.13
2012-01-08,0.12
2012-01-08,0.13
2012-01-09,0.14
2012-01-09,0.13
2012-01-10,0.14
2012-01-11,0.13
2012-01-11,0.12
2012-01-11,0.13
2012-01-12,0.12
2012-01-12,0.11
2012-01-12,0.1
2012-01-13,0.11
2012-01-13,0.1
2012-01-14,0.11
2012-01-15,0.12
2012-01-16,0.13
2012-01-16,0.14
2012-01-17,0.13
2012-01-18,0.12
2012-01-18,0.11
2012-01-19,0.12
2012-01-19,0.11
2012-01-20,0.12
2012-01-21,0.11
2012-01-21,0.1
2012-01-23,0.09
2012-01-24,0.08
2012-01-24,0.07
2012-01-25,0.08
2012-01-25,0.07
2012-01-26,0.08
2012-01-26,0.07
2012-01-26,0.08
2012-01-28,0.09
2012-01-31,0.08
2012-02-02,0.09
2012-02-02,0.08
2012-02-02,0.09
2012-02-04,0.08
2012-02-04,0.09
2012-02-04,0.08
2012-02-06,0.09
2012-02-07,0.1
2012-02-12,0.09
2012-02-15,0.1
2012-02-16,0.09
2012-02-16,0.1
2012-02-16,0.09
2012-02-20,0.1
2012-02-21,0.11
2012-02-22,0.1
2012-02-23,0.09
2012-02-24,0.1
2012-02-24,0.09
2012-02-25,0.1
2012-02-26,0.09
2012-02-26,0.1
2012-02-27,0.11
2012-02-27,0.1
2012-02-27,0.09
2012-02-27,0.07
2012-02-27,0.08
2012-02-28,0.09
2012-02-28,0.08
2012-02-29,0.09
2012-02-29,0.1
2012-03-01,0.11
2012-03-01,0.1
2012-03-03,0.11
2012-03-03,0.12
2012-03-03,0.11
2012-03-03,0.12
2012-03-04,0.11
2012-03-04,0.12
2012-03-05,0.13
2012-03-08,0.12
2012-03-08,0.13
2012-03-09,0.12
2012-03-09,0.13
2012-03-10,0.12
2012-03-12,0.13
2012-03-12,0.12
2012-03-13,0.11
2012-03-14,0.12
2012-03-14,0.11
2012-03-14,0.1
2012-03-15,0.11
2012-03-15,0.1
2012-03-15,0.11
2012-03-16,0.1
2012-03-16,0.09
2012-03-17,0.1
2012-03-17,0.11
2012-03-17,0.12
2012-03-17,0.13
2012-03-17,0.12
2012-03-17,0.13
2012-03-18,0.12
2012-03-18,0.13
2012-03-19,0.12
2012-03-19,0.11
2012-03-19,0.12
2012-03-21,0.11
2012-03-21,0.1
2012-03-22,0.09
2012-03-23,0.1
2012-03-23,0.09
2012-03-24,0.1
2012-03-24,0.09
2012-03-25,0.08
2012-03-26,0.09
2012-03-28,0.1
2012-03-29,0.09
2012-03-29,0.1
2012-03-31,0.11
2012-04-01,0.12
2012-04-03,0.13
2012-04-03,0.14
2012-04-03,0.13
2012-04-04,0.12
2012-04-05,0.11
2012-04-05,0.12
2012-04-05,0.11
2012-04-06,0.12
2012-04-06,0.13
2012-04-06,0.12
2012-04-06,0.11
2012-04-07,0.12
2012-04-07,0.11
2012-04-08,0.12
2012-04-10,0.11
2012-04-10,0.1
2012-04-10,0.11
2012-04-11,0.1
2012-04-11,0.09
2012-04-11,0.1
2012-04-12,0.11
2012-04-13,0.12
2012-04-16,0.11
2012-04-16,0.12
2012-04-18,0.13
2012-04-19,0.14
2012-04-20,0.15
2012-04-21,0.14
2012-04-22,0.15
2012-04-23,0.14
2012-04-25,0.13
2012-04-25,0.14
2012-04-27,0.13
2012-04-27,0.14
2012-04-27,0.13
2012-04-29,0.12
2012-04-30,0.13
2012-04-30,0.12
2012-05-01,0.13
2012-05-02,0.11
2012-05-03,0.12
2012-05-04,0.13
2012-05-05,0.12
2012-05-06,0.13
2012-05-06,0.12
2012-05-07,0.11
2012-05-07,0.1
2012-05-08,0.09
2012-05-12,0.1
2012-05-16,0.11
2012-05-18,0.1
2012-05-19,0.11
2012-05-22,0.12
2012-05-23,0.11
2012-05-23,0.1
2012-05-23,0.11
2012-05-23,0.1
2012-05-24,0.09
2012-05-27,0.08
2012-05-29,0.09
2012-05-29,0.1
2012-05-30,0.09
2012-05-30,0.1
2012-06-01,0.09
2012-06-01,0.1
2012-06-02,0.11
2012-06-04,0.1
2012-06-04,0.11
2012-06-05,0.1
2012-06-05,0.11
2012-06-06,0.12
2012-06-06,0.11
2012-06-07,0.12
2012-06-08,0.13
2012-06-10,0.14
2012-06-10,0.13
2012-06-13,0.14
2012-06-13,0.13
2012-06-13,0.14
2012-06-13,0.13
2012-06-13,0.14
2012-06-14,0.13
2012-06-14,0.14
2012-06-14,0.13
2012-06-14,0.12
2012-06-15,0.13
2012-06-16,0.12
2012-06-17,0.13
2012-06-19,0.12
2012-06-19,0.13
2012-06-24,0.12
2012-06-24,0.11
2012-06-25,0.12
2012-06-28,0.13
2012-06-28,0.12
2012-06-29,0.11
2012-06-29,0.12
2012-06-29,0.11
2012-06-30,0.12
2012-06-30,0.13
2012-07-01,0.12
2012-07-01,0.13
2012-07-01,0.14
2012-07-02,0.13
2012-07-02,0.14
2012-07-02,0.13
2012-07-03,0.14
2012-07-04,0.13
2012-07-04,0.14
2012-07-05,0.13
2012-07-05,0.14
2012-07-06,0.13
2012-07-06,0.14
2012-07-06,0.13
2012-07-06,0.12
2012-07-07,0.11
2012-07-09,0.12
2012-07-10,0.11
2012-07-11,0.1
2012-07-12,0.09
2012-07-12,0.1
2012-07-12,0.11
2012-07-13,0.12
2012-07-13,0.13
2012-07-13,0.12
2012-07-14,0.11
2012-07-14,0.12
2012-07-15,0.13
2012-07-16,0.12
2012-07-17,0.11
2012-07-17,0.12
2012-07-18,0.13
2012-07-18,0.14
2012-07-18,0.13
2012-07-18,0.14
2012-07-18,0.13
2012-07-19,0.14
2012-07-19,0.15
2012-07-20,0.14
2012-07-20,0.13
2012-07-21,0.12
2012-07-22,0.13
2012-07-24,0.12
2012-07-24,0.13
2012-07-25,0.12
2012-07-25,0.11
2012-07-25,0.12
2012-07-26,0.13
2012-07-27,0.12
2012-07-27,0.13
2012-07-28,0.12
2012-07-28,0.13
2012-07-30,0.12
2012-07-30,0.13
2012-08-01,0.12
2012-08-01,0.11
2012-08-01,0.12
2012-08-02,0.11
2012-08-02,0.12
2012-08-03,0.11
2012-08-03,0.12
2012-08-10,0.11
2012-08-10,0.12
2012-08-11,0.11
2012-08-11,0.1
2012-08-15,0.11
2012-08-16,0.12
2012-08-16,0.13
2012-08-16,0.12
